expanded_pair_id,comparison_case_id,evaluation_side,source_scenario_id,source_condition_id,source_turn_number,expansion_variant_id,counterfactual_id,counterfactual_group,counterfactual_description,legal_moves,legal_move_signature,observed_turn_number,observed_acting_energy,observed_opposing_energy,observed_energy_difference,predicted_action,quick_attack_probability,ascension_probability,quick_attack_minus_ascension,quick_attack_score_advantage,ascension_score_advantage,baseline_quick_attack_probability,baseline_ascension_probability,baseline_quick_attack_minus_ascension,baseline_predicted_action,quick_attack_probability_change,ascension_probability_change,score_margin_change,predicted_action_changed,ascension_overtook_quick_attack
4WE_PAIR_010_V02,4WE_PAIR_010_V02__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,MINIMUM_MULTI_ACTION_ENERGY,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,2.0,3.0,-1.0,Quick Attack,0.714,0.186,0.528,True,False,0.71,0.192,0.518,Quick Attack,0.0040000000000000036,-0.006000000000000005,0.010000000000000009,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,BASELINE,BASELINE,Preserve the original expanded case exactly.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,2.0,2.0,0.0,Quick Attack,0.708,0.194,0.514,True,False,0.708,0.194,0.514,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,LEGAL_SIGNATURE_ASCENSION_ONLY,LEGAL_STRUCTURE,Expose Ascension as the only legal action.,['Ascension'],Ascension,7,2.0,2.0,0.0,Ascension,0.042,0.656,-0.614,False,True,0.708,0.194,0.514,Quick Attack,-0.6659999999999999,0.462,-1.1280000000000001,True,True
4WE_PAIR_010_V03,4WE_PAIR_010_V03__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,LEGAL_SIGNATURE_QUICK_ATTACK_ONLY,LEGAL_STRUCTURE,Expose Quick Attack as the only legal action.,['Quick Attack'],Quick Attack,7,2.0,2.0,0.0,Ascension,0.154,0.41,-0.256,False,True,0.708,0.194,0.514,Quick Attack,-0.5539999999999999,0.21599999999999997,-0.77,True,True
4WE_PAIR_010_V03,4WE_PAIR_010_V03__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,LOW_ACTING_ENERGY,ENERGY_STATE,Reduce the acting Pokémon to one attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,1.0,2.0,-1.0,Quick Attack,0.706,0.194,0.512,True,False,0.708,0.194,0.514,Quick Attack,-0.0020000000000000018,0.0,-0.0020000000000000018,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,HIGH_ACTING_ENERGY,ENERGY_STATE,Increase the acting Pokémon to four attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,4.0,2.0,2.0,Quick Attack,0.72,0.18,0.54,True,False,0.708,0.194,0.514,Quick Attack,0.01200000000000001,-0.014000000000000012,0.026000000000000023,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,ACTING_ENERGY_DISADVANTAGE,ENERGY_STATE,Set acting energy to two and opposing energy to four.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,2.0,4.0,-2.0,Quick Attack,0.71,0.192,0.518,True,False,0.708,0.194,0.514,Quick Attack,0.0020000000000000018,-0.0020000000000000018,0.0040000000000000036,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,ACTING_ENERGY_ADVANTAGE,ENERGY_STATE,Set acting energy to four and opposing energy to one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,4.0,1.0,3.0,Quick Attack,0.716,0.184,0.532,True,False,0.708,0.194,0.514,Quick Attack,0.008000000000000007,-0.010000000000000009,0.018000000000000016,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,EARLY_TURN,TURN_STATE,Force the decision context to turn one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,2.0,2.0,0.0,Quick Attack,0.696,0.184,0.512,True,False,0.708,0.194,0.514,Quick Attack,-0.01200000000000001,-0.010000000000000009,-0.0020000000000000018,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,2.0,2.0,0.0,Quick Attack,0.712,0.188,0.524,True,False,0.708,0.194,0.514,Quick Attack,0.0040000000000000036,-0.006000000000000005,0.010000000000000009,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,BASELINE,BASELINE,Preserve the original expanded case exactly.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,2.0,2.0,0.0,Quick Attack,0.71,0.192,0.518,True,False,0.71,0.192,0.518,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,LEGAL_SIGNATURE_ASCENSION_ONLY,LEGAL_STRUCTURE,Expose Ascension as the only legal action.,['Ascension'],Ascension,7,2.0,2.0,0.0,Ascension,0.042,0.654,-0.612,False,True,0.71,0.192,0.518,Quick Attack,-0.6679999999999999,0.462,-1.13,True,True
4WE_PAIR_010_V03,4WE_PAIR_010_V03__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,LEGAL_SIGNATURE_QUICK_ATTACK_ONLY,LEGAL_STRUCTURE,Expose Quick Attack as the only legal action.,['Quick Attack'],Quick Attack,7,2.0,2.0,0.0,Ascension,0.154,0.408,-0.254,False,True,0.71,0.192,0.518,Quick Attack,-0.5559999999999999,0.21599999999999997,-0.772,True,True
4WE_PAIR_010_V03,4WE_PAIR_010_V03__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,LOW_ACTING_ENERGY,ENERGY_STATE,Reduce the acting Pokémon to one attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,1.0,2.0,-1.0,Quick Attack,0.708,0.194,0.514,True,False,0.71,0.192,0.518,Quick Attack,-0.0020000000000000018,0.0020000000000000018,-0.0040000000000000036,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,HIGH_ACTING_ENERGY,ENERGY_STATE,Increase the acting Pokémon to four attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,4.0,2.0,2.0,Quick Attack,0.72,0.18,0.54,True,False,0.71,0.192,0.518,Quick Attack,0.010000000000000009,-0.01200000000000001,0.02200000000000002,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,ACTING_ENERGY_DISADVANTAGE,ENERGY_STATE,Set acting energy to two and opposing energy to four.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,2.0,4.0,-2.0,Quick Attack,0.714,0.188,0.526,True,False,0.71,0.192,0.518,Quick Attack,0.0040000000000000036,-0.0040000000000000036,0.008000000000000007,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,ACTING_ENERGY_ADVANTAGE,ENERGY_STATE,Set acting energy to four and opposing energy to one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,4.0,1.0,3.0,Quick Attack,0.716,0.182,0.534,True,False,0.71,0.192,0.518,Quick Attack,0.006000000000000005,-0.010000000000000009,0.016000000000000014,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,EARLY_TURN,TURN_STATE,Force the decision context to turn one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,2.0,2.0,0.0,Quick Attack,0.698,0.182,0.516,True,False,0.71,0.192,0.518,Quick Attack,-0.01200000000000001,-0.010000000000000009,-0.0020000000000000018,False,False
4WE_PAIR_010_V03,4WE_PAIR_010_V03__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,SYMMETRIC_TWO_ENERGY,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,2.0,2.0,0.0,Quick Attack,0.714,0.186,0.528,True,False,0.71,0.192,0.518,Quick Attack,0.0040000000000000036,-0.006000000000000005,0.010000000000000009,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,BASELINE,BASELINE,Preserve the original expanded case exactly.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,3.0,2.0,1.0,Quick Attack,0.714,0.186,0.528,True,False,0.714,0.186,0.528,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,LEGAL_SIGNATURE_ASCENSION_ONLY,LEGAL_STRUCTURE,Expose Ascension as the only legal action.,['Ascension'],Ascension,7,3.0,2.0,1.0,Ascension,0.044,0.648,-0.604,False,True,0.714,0.186,0.528,Quick Attack,-0.6699999999999999,0.462,-1.1320000000000001,True,True
4WE_PAIR_010_V04,4WE_PAIR_010_V04__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,LEGAL_SIGNATURE_QUICK_ATTACK_ONLY,LEGAL_STRUCTURE,Expose Quick Attack as the only legal action.,['Quick Attack'],Quick Attack,7,3.0,2.0,1.0,Ascension,0.158,0.404,-0.24600000000000002,False,True,0.714,0.186,0.528,Quick Attack,-0.5559999999999999,0.21800000000000003,-0.774,True,True
4WE_PAIR_010_V04,4WE_PAIR_010_V04__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,LOW_ACTING_ENERGY,ENERGY_STATE,Reduce the acting Pokémon to one attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,1.0,2.0,-1.0,Quick Attack,0.706,0.194,0.512,True,False,0.714,0.186,0.528,Quick Attack,-0.008000000000000007,0.008000000000000007,-0.016000000000000014,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,HIGH_ACTING_ENERGY,ENERGY_STATE,Increase the acting Pokémon to four attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,4.0,2.0,2.0,Quick Attack,0.72,0.18,0.54,True,False,0.714,0.186,0.528,Quick Attack,0.006000000000000005,-0.006000000000000005,0.01200000000000001,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,ACTING_ENERGY_DISADVANTAGE,ENERGY_STATE,Set acting energy to two and opposing energy to four.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,2.0,4.0,-2.0,Quick Attack,0.71,0.192,0.518,True,False,0.714,0.186,0.528,Quick Attack,-0.0040000000000000036,0.006000000000000005,-0.010000000000000009,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,ACTING_ENERGY_ADVANTAGE,ENERGY_STATE,Set acting energy to four and opposing energy to one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,4.0,1.0,3.0,Quick Attack,0.716,0.184,0.532,True,False,0.714,0.186,0.528,Quick Attack,0.0020000000000000018,-0.0020000000000000018,0.0040000000000000036,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,EARLY_TURN,TURN_STATE,Force the decision context to turn one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,3.0,2.0,1.0,Quick Attack,0.702,0.176,0.526,True,False,0.714,0.186,0.528,Quick Attack,-0.01200000000000001,-0.010000000000000009,-0.0020000000000000018,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__OPPONENT,Opponent,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,3.0,2.0,1.0,Quick Attack,0.718,0.18,0.538,True,False,0.714,0.186,0.528,Quick Attack,0.0040000000000000036,-0.006000000000000005,0.010000000000000009,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,BASELINE,BASELINE,Preserve the original expanded case exactly.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,3.0,2.0,1.0,Quick Attack,0.716,0.184,0.532,True,False,0.716,0.184,0.532,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,LEGAL_SIGNATURE_ASCENSION_ONLY,LEGAL_STRUCTURE,Expose Ascension as the only legal action.,['Ascension'],Ascension,7,3.0,2.0,1.0,Ascension,0.044,0.646,-0.602,False,True,0.716,0.184,0.532,Quick Attack,-0.6719999999999999,0.462,-1.134,True,True
4WE_PAIR_010_V04,4WE_PAIR_010_V04__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,LEGAL_SIGNATURE_QUICK_ATTACK_ONLY,LEGAL_STRUCTURE,Expose Quick Attack as the only legal action.,['Quick Attack'],Quick Attack,7,3.0,2.0,1.0,Ascension,0.158,0.402,-0.24400000000000002,False,True,0.716,0.184,0.532,Quick Attack,-0.5579999999999999,0.21800000000000003,-0.776,True,True
4WE_PAIR_010_V04,4WE_PAIR_010_V04__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,LOW_ACTING_ENERGY,ENERGY_STATE,Reduce the acting Pokémon to one attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,1.0,2.0,-1.0,Quick Attack,0.708,0.194,0.514,True,False,0.716,0.184,0.532,Quick Attack,-0.008000000000000007,0.010000000000000009,-0.018000000000000016,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,HIGH_ACTING_ENERGY,ENERGY_STATE,Increase the acting Pokémon to four attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,4.0,2.0,2.0,Quick Attack,0.72,0.18,0.54,True,False,0.716,0.184,0.532,Quick Attack,0.0040000000000000036,-0.0040000000000000036,0.008000000000000007,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,ACTING_ENERGY_DISADVANTAGE,ENERGY_STATE,Set acting energy to two and opposing energy to four.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,2.0,4.0,-2.0,Quick Attack,0.714,0.188,0.526,True,False,0.716,0.184,0.532,Quick Attack,-0.0020000000000000018,0.0040000000000000036,-0.006000000000000005,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,ACTING_ENERGY_ADVANTAGE,ENERGY_STATE,Set acting energy to four and opposing energy to one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,7,4.0,1.0,3.0,Quick Attack,0.716,0.182,0.534,True,False,0.716,0.184,0.532,Quick Attack,0.0,-0.0020000000000000018,0.0020000000000000018,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,EARLY_TURN,TURN_STATE,Force the decision context to turn one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,3.0,2.0,1.0,Quick Attack,0.704,0.174,0.53,True,False,0.716,0.184,0.532,Quick Attack,-0.01200000000000001,-0.010000000000000009,-0.0020000000000000018,False,False
4WE_PAIR_010_V04,4WE_PAIR_010_V04__PLAYER,Player,T52_S002__BASELINE,BASELINE,7,EEVEE_ENERGY_ADVANTAGE,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,3.0,2.0,1.0,Quick Attack,0.72,0.178,0.542,True,False,0.716,0.184,0.532,Quick Attack,0.0040000000000000036,-0.006000000000000005,0.010000000000000009,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__OPPONENT,Opponent,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,BASELINE,BASELINE,Preserve the original expanded case exactly.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,3.0,3.0,0.0,Quick Attack,0.798,0.118,0.68,True,False,0.798,0.118,0.68,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__OPPONENT,Opponent,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,LEGAL_SIGNATURE_ASCENSION_ONLY,LEGAL_STRUCTURE,Expose Ascension as the only legal action.,['Ascension'],Ascension,1,3.0,3.0,0.0,Ascension,0.088,0.602,-0.514,False,True,0.798,0.118,0.68,Quick Attack,-0.7100000000000001,0.484,-1.194,True,True
4WE_PAIR_011_V01,4WE_PAIR_011_V01__OPPONENT,Opponent,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,LEGAL_SIGNATURE_QUICK_ATTACK_ONLY,LEGAL_STRUCTURE,Expose Quick Attack as the only legal action.,['Quick Attack'],Quick Attack,1,3.0,3.0,0.0,Ascension,0.204,0.374,-0.17,False,True,0.798,0.118,0.68,Quick Attack,-0.5940000000000001,0.256,-0.8500000000000001,True,True
4WE_PAIR_011_V01,4WE_PAIR_011_V01__OPPONENT,Opponent,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,LOW_ACTING_ENERGY,ENERGY_STATE,Reduce the acting Pokémon to one attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,1.0,3.0,-2.0,Quick Attack,0.776,0.14,0.636,True,False,0.798,0.118,0.68,Quick Attack,-0.02200000000000002,0.02200000000000002,-0.04400000000000004,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__OPPONENT,Opponent,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,HIGH_ACTING_ENERGY,ENERGY_STATE,Increase the acting Pokémon to four attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,4.0,3.0,1.0,Quick Attack,0.798,0.118,0.68,True,False,0.798,0.118,0.68,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__OPPONENT,Opponent,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,ACTING_ENERGY_DISADVANTAGE,ENERGY_STATE,Set acting energy to two and opposing energy to four.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,2.0,4.0,-2.0,Quick Attack,0.778,0.14,0.638,True,False,0.798,0.118,0.68,Quick Attack,-0.020000000000000018,0.02200000000000002,-0.04200000000000004,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__OPPONENT,Opponent,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,ACTING_ENERGY_ADVANTAGE,ENERGY_STATE,Set acting energy to four and opposing energy to one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,4.0,1.0,3.0,Quick Attack,0.79,0.126,0.664,True,False,0.798,0.118,0.68,Quick Attack,-0.008000000000000007,0.008000000000000007,-0.016000000000000014,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__OPPONENT,Opponent,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,EARLY_TURN,TURN_STATE,Force the decision context to turn one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,3.0,3.0,0.0,Quick Attack,0.798,0.118,0.68,True,False,0.798,0.118,0.68,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__OPPONENT,Opponent,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,3.0,3.0,0.0,Quick Attack,0.824,0.112,0.712,True,False,0.798,0.118,0.68,Quick Attack,0.025999999999999912,-0.0059999999999999915,0.03199999999999992,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__PLAYER,Player,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,BASELINE,BASELINE,Preserve the original expanded case exactly.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,3.0,3.0,0.0,Quick Attack,0.8,0.116,0.684,True,False,0.8,0.116,0.684,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__PLAYER,Player,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,LEGAL_SIGNATURE_ASCENSION_ONLY,LEGAL_STRUCTURE,Expose Ascension as the only legal action.,['Ascension'],Ascension,1,3.0,3.0,0.0,Ascension,0.088,0.602,-0.514,False,True,0.8,0.116,0.684,Quick Attack,-0.7120000000000001,0.486,-1.198,True,True
4WE_PAIR_011_V01,4WE_PAIR_011_V01__PLAYER,Player,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,LEGAL_SIGNATURE_QUICK_ATTACK_ONLY,LEGAL_STRUCTURE,Expose Quick Attack as the only legal action.,['Quick Attack'],Quick Attack,1,3.0,3.0,0.0,Ascension,0.204,0.374,-0.17,False,True,0.8,0.116,0.684,Quick Attack,-0.5960000000000001,0.258,-0.8540000000000001,True,True
4WE_PAIR_011_V01,4WE_PAIR_011_V01__PLAYER,Player,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,LOW_ACTING_ENERGY,ENERGY_STATE,Reduce the acting Pokémon to one attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,1.0,3.0,-2.0,Quick Attack,0.782,0.136,0.646,True,False,0.8,0.116,0.684,Quick Attack,-0.018000000000000016,0.020000000000000004,-0.038000000000000034,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__PLAYER,Player,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,HIGH_ACTING_ENERGY,ENERGY_STATE,Increase the acting Pokémon to four attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,4.0,3.0,1.0,Quick Attack,0.8,0.116,0.684,True,False,0.8,0.116,0.684,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__PLAYER,Player,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,ACTING_ENERGY_DISADVANTAGE,ENERGY_STATE,Set acting energy to two and opposing energy to four.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,2.0,4.0,-2.0,Quick Attack,0.786,0.132,0.654,True,False,0.8,0.116,0.684,Quick Attack,-0.014000000000000012,0.016,-0.030000000000000027,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__PLAYER,Player,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,ACTING_ENERGY_ADVANTAGE,ENERGY_STATE,Set acting energy to four and opposing energy to one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,4.0,1.0,3.0,Quick Attack,0.794,0.12,0.674,True,False,0.8,0.116,0.684,Quick Attack,-0.006000000000000005,0.00399999999999999,-0.010000000000000009,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__PLAYER,Player,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,EARLY_TURN,TURN_STATE,Force the decision context to turn one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,3.0,3.0,0.0,Quick Attack,0.8,0.116,0.684,True,False,0.8,0.116,0.684,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_011_V01,4WE_PAIR_011_V01__PLAYER,Player,T52_S002__HP_PRESSURE,HP_PRESSURE,1,OBSERVED_ENERGY_CONTEXT,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,3.0,3.0,0.0,Quick Attack,0.826,0.11,0.716,True,False,0.8,0.116,0.684,Quick Attack,0.025999999999999912,-0.006000000000000005,0.03199999999999992,False,False
4WE_PAIR_011_V02,4WE_PAIR_011_V02__OPPONENT,Opponent,T52_S002__HP_PRESSURE,HP_PRESSURE,1,MINIMUM_MULTI_ACTION_ENERGY,BASELINE,BASELINE,Preserve the original expanded case exactly.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,2.0,3.0,-1.0,Quick Attack,0.778,0.14,0.638,True,False,0.778,0.14,0.638,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_011_V02,4WE_PAIR_011_V02__OPPONENT,Opponent,T52_S002__HP_PRESSURE,HP_PRESSURE,1,MINIMUM_MULTI_ACTION_ENERGY,LEGAL_SIGNATURE_ASCENSION_ONLY,LEGAL_STRUCTURE,Expose Ascension as the only legal action.,['Ascension'],Ascension,1,2.0,3.0,-1.0,Ascension,0.07,0.626,-0.556,False,True,0.778,0.14,0.638,Quick Attack,-0.708,0.486,-1.194,True,True
4WE_PAIR_011_V02,4WE_PAIR_011_V02__OPPONENT,Opponent,T52_S002__HP_PRESSURE,HP_PRESSURE,1,MINIMUM_MULTI_ACTION_ENERGY,LEGAL_SIGNATURE_QUICK_ATTACK_ONLY,LEGAL_STRUCTURE,Expose Quick Attack as the only legal action.,['Quick Attack'],Quick Attack,1,2.0,3.0,-1.0,Ascension,0.184,0.396,-0.21200000000000002,False,True,0.778,0.14,0.638,Quick Attack,-0.5940000000000001,0.256,-0.8500000000000001,True,True
