agent_variant,battle_id,checkpoint_sha256,mean_damage_per_move,normalized_outcome,opponent_final_hp,player_final_hp,policy_score_max,policy_score_mean,policy_score_min,positive_damage_move_count,positive_damage_move_rate,runtime_exception,runtime_exception_message,runtime_exception_type,scenario_id,seed,side_mode,stop_reason,total_damage,total_moves,turn_count,unknown_move_count,unknown_move_rate,winner,zero_damage_move_count,zero_damage_move_rate
DEPLOYMENT_POLICY,NB63C_0058,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63008,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0059,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63009,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0060,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S3_PLAYER_DAMAGE_ADVANTAGE,63010,SWAPPED,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0061,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63001,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0062,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63002,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0063,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63003,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0064,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63004,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0065,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63005,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0066,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63006,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0067,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63007,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
DEPLOYMENT_POLICY,NB63C_0068,4e6a19861eb5be5f61bc86508dff07dd838a42df9350355d95e8f2dc436ae787,15.0,OPPONENT_WIN,40.0,0.0,,,,10,1.0,False,,,S4_OPPONENT_DAMAGE_ADVANTAGE,63008,NORMAL,Battle reached a terminal state.,150.0,10,10,0,0.0,Opponent,0,0.0
